start_id,end_id,start_date,end_date,subscription_type
12,5,8/30/2013 12:23,8/30/2013 12:36,Customer
55,58,8/30/2013 8:38,8/30/2013 8:52,Customer
59,56,8/30/2013 20:37,8/30/2013 20:51,Customer
50,45,8/30/2013 7:00,8/30/2013 7:14,Customer
60,55,8/30/2013 15:04,8/30/2013 15:18,Customer
49,63,8/30/2013 17:40,8/30/2013 17:53,Customer
63,49,8/30/2013 17:55,8/30/2013 18:09,Customer
58,66,8/30/2013 8:40,8/30/2013 8:54,Customer
5,6,8/30/2013 21:10,8/30/2013 21:24,Customer
42,56,8/30/2013 15:24,8/30/2013 15:38,Customer
55,52,8/30/2013 11:57,8/30/2013 12:11,Subscriber
59,55,8/30/2013 7:42,8/30/2013 7:57,Customer
55,62,8/30/2013 21:12,8/30/2013 21:27,Subscriber
34,42,8/30/2013 16:32,8/30/2013 16:47,Customer
49,60,8/30/2013 12:25,8/30/2013 12:40,Customer
66,38,8/30/2013 16:39,8/30/2013 16:54,Subscriber
66,65,8/30/2013 20:23,8/30/2013 20:38,Subscriber
44,49,8/30/2013 14:36,8/30/2013 14:51,Customer
55,62,8/30/2013 21:12,8/30/2013 21:27,Subscriber
38,46,8/30/2013 17:11,8/30/2013 17:25,Customer
47,66,8/30/2013 8:14,8/30/2013 8:29,Subscriber
44,64,8/30/2013 17:42,8/30/2013 17:57,Subscriber
62,63,8/30/2013 17:49,8/30/2013 18:03,Subscriber
59,44,8/30/2013 8:24,8/30/2013 8:39,Customer
64,63,8/30/2013 17:04,8/30/2013 17:18,Customer
34,42,8/30/2013 16:32,8/30/2013 16:47,Customer
55,39,8/30/2013 12:14,8/30/2013 12:29,Subscriber
42,35,8/30/2013 23:40,8/30/2013 23:55,Subscriber
47,37,8/30/2013 7:35,8/30/2013 7:50,Subscriber
65,49,8/30/2013 15:48,8/30/2013 16:03,Subscriber
63,46,8/30/2013 16:40,8/30/2013 16:55,Customer
45,60,8/30/2013 19:31,8/30/2013 19:46,Customer
44,59,8/30/2013 16:28,8/30/2013 16:43,Customer
7,14,8/30/2013 19:20,8/30/2013 19:35,Customer
49,65,8/30/2013 17:05,8/30/2013 17:20,Customer
66,50,8/30/2013 12:12,8/30/2013 12:27,Customer
65,49,8/30/2013 15:48,8/30/2013 16:03,Customer
42,65,8/30/2013 22:37,8/30/2013 22:52,Subscriber
47,45,8/30/2013 10:43,8/30/2013 10:59,Customer
42,65,8/30/2013 17:13,8/30/2013 17:28,Subscriber
49,63,8/30/2013 17:39,8/30/2013 17:55,Customer
52,49,8/30/2013 15:49,8/30/2013 16:05,Customer
29,32,8/30/2013 18:42,8/30/2013 18:57,Subscriber
39,66,8/30/2013 9:14,8/30/2013 9:29,Subscriber
34,60,8/30/2013 19:17,8/30/2013 19:33,Customer
50,40,8/30/2013 13:38,8/30/2013 13:53,Customer
62,55,8/30/2013 23:51,8/31/2013 0:07,Subscriber
8,10,8/30/2013 18:13,8/30/2013 18:29,Customer
61,58,8/30/2013 14:46,8/30/2013 15:02,Customer
45,55,8/30/2013 16:14,8/30/2013 16:29,Subscriber
37,62,8/30/2013 17:06,8/30/2013 17:22,Customer
33,58,8/30/2013 18:18,8/30/2013 18:34,Customer
49,45,8/30/2013 18:12,8/30/2013 18:28,Customer
66,66,8/30/2013 13:08,8/30/2013 13:24,Subscriber
62,63,8/30/2013 17:25,8/30/2013 17:41,Subscriber
59,56,8/30/2013 20:34,8/30/2013 20:50,Customer
45,56,8/30/2013 9:08,8/30/2013 9:24,Subscriber
65,55,8/30/2013 12:37,8/30/2013 12:53,Subscriber
60,57,8/30/2013 22:03,8/30/2013 22:19,Customer
42,45,8/30/2013 10:56,8/30/2013 11:13,Customer
49,34,8/30/2013 19:00,8/30/2013 19:16,Customer
48,59,8/30/2013 17:11,8/30/2013 17:28,Customer
66,38,8/30/2013 18:47,8/30/2013 19:04,Customer
13,6,8/30/2013 13:41,8/30/2013 13:58,Subscriber
55,50,8/30/2013 10:20,8/30/2013 10:37,Subscriber
41,58,8/30/2013 17:36,8/30/2013 17:53,Subscriber
7,14,8/30/2013 19:18,8/30/2013 19:35,Customer
39,54,8/30/2013 14:20,8/30/2013 14:37,Customer
40,40,8/30/2013 17:48,8/30/2013 18:05,Customer
60,57,8/30/2013 22:02,8/30/2013 22:19,Customer
54,45,8/30/2013 6:38,8/30/2013 6:55,Subscriber
40,35,8/30/2013 12:06,8/30/2013 12:23,Customer
60,33,8/30/2013 16:22,8/30/2013 16:39,Customer
41,58,8/30/2013 17:36,8/30/2013 17:53,Subscriber
7,14,8/30/2013 19:18,8/30/2013 19:35,Customer
50,49,8/30/2013 14:44,8/30/2013 15:01,Customer
5,6,8/30/2013 21:06,8/30/2013 21:24,Customer
40,35,8/30/2013 12:05,8/30/2013 12:22,Customer
17,18,8/30/2013 12:42,8/30/2013 12:59,Subscriber
59,35,8/30/2013 7:19,8/30/2013 7:37,Subscriber
55,50,8/30/2013 10:20,8/30/2013 10:37,Subscriber
55,35,8/30/2013 14:18,8/30/2013 14:35,Subscriber
51,40,8/30/2013 11:03,8/30/2013 11:21,Customer
58,62,8/30/2013 18:28,8/30/2013 18:45,Subscriber
58,61,8/30/2013 16:11,8/30/2013 16:29,Customer
62,54,8/30/2013 17:11,8/30/2013 17:29,Subscriber
55,35,8/30/2013 14:17,8/30/2013 14:35,Customer
51,40,8/30/2013 11:03,8/30/2013 11:21,Customer
49,42,8/30/2013 15:39,8/30/2013 15:56,Customer
42,34,8/30/2013 15:59,8/30/2013 16:17,Customer
63,55,8/30/2013 18:52,8/30/2013 19:11,Subscriber
49,42,8/30/2013 15:38,8/30/2013 15:57,Customer
42,34,8/30/2013 15:59,8/30/2013 16:17,Customer
33,55,8/30/2013 17:25,8/30/2013 17:43,Subscriber
66,49,8/30/2013 12:54,8/30/2013 13:12,Subscriber
66,34,8/30/2013 12:48,8/30/2013 13:07,Subscriber
60,53,8/30/2013 18:09,8/30/2013 18:28,Customer
66,53,8/30/2013 12:09,8/30/2013 12:28,Customer
55,56,8/30/2013 15:14,8/30/2013 15:32,Subscriber
56,38,8/30/2013 11:59,8/30/2013 12:17,Customer
47,50,8/30/2013 8:16,8/30/2013 8:35,Subscriber
46,50,8/30/2013 18:34,8/30/2013 18:53,Subscriber
55,33,8/30/2013 8:06,8/30/2013 8:25,Subscriber
47,40,8/30/2013 12:59,8/30/2013 13:17,Subscriber
52,52,8/30/2013 23:30,8/30/2013 23:49,Customer
45,55,8/30/2013 14:15,8/30/2013 14:34,Subscriber
43,58,8/30/2013 15:10,8/30/2013 15:29,Customer
39,58,8/30/2013 14:15,8/30/2013 14:34,Subscriber
32,29,8/30/2013 19:17,8/30/2013 19:36,Subscriber
62,33,8/30/2013 12:38,8/30/2013 12:57,Subscriber
63,55,8/30/2013 17:24,8/30/2013 17:43,Customer
56,44,8/30/2013 17:21,8/30/2013 17:41,Subscriber
52,52,8/30/2013 23:30,8/30/2013 23:49,Customer
59,44,8/30/2013 9:32,8/30/2013 9:52,Customer
33,38,8/30/2013 18:18,8/30/2013 18:37,Subscriber
10,5,8/30/2013 18:37,8/30/2013 18:57,Customer
39,55,8/30/2013 12:48,8/30/2013 13:07,Subscriber
10,5,8/30/2013 18:37,8/30/2013 18:57,Customer
50,51,8/30/2013 11:17,8/30/2013 11:37,Customer
55,35,8/30/2013 12:22,8/30/2013 12:41,Customer
66,66,8/30/2013 14:44,8/30/2013 15:04,Customer
35,40,8/30/2013 14:43,8/30/2013 15:03,Subscriber
66,45,8/30/2013 11:14,8/30/2013 11:34,Subscriber
35,40,8/30/2013 14:43,8/30/2013 15:03,Subscriber
50,49,8/30/2013 14:44,8/30/2013 15:04,Customer
40,49,8/30/2013 8:24,8/30/2013 8:44,Customer
38,64,8/30/2013 18:42,8/30/2013 19:02,Subscriber
53,33,8/30/2013 12:55,8/30/2013 13:15,Subscriber
40,49,8/30/2013 12:14,8/30/2013 12:34,Customer
35,40,8/30/2013 14:43,8/30/2013 15:03,Customer
55,40,8/30/2013 9:18,8/30/2013 9:39,Subscriber
37,40,8/30/2013 12:52,8/30/2013 13:13,Customer
29,29,8/30/2013 18:42,8/30/2013 19:03,Subscriber
40,49,8/30/2013 12:14,8/30/2013 12:34,Customer
40,55,8/30/2013 8:08,8/30/2013 8:28,Subscriber
49,49,8/30/2013 21:03,8/30/2013 21:24,Customer
55,55,8/30/2013 15:35,8/30/2013 15:55,Subscriber
35,52,8/30/2013 13:57,8/30/2013 14:18,Customer
49,40,8/30/2013 23:28,8/30/2013 23:49,Customer
40,55,8/30/2013 9:06,8/30/2013 9:27,Subscriber
60,53,8/30/2013 18:07,8/30/2013 18:28,Customer
21,24,8/30/2013 19:14,8/30/2013 19:36,Subscriber
49,40,8/30/2013 23:27,8/30/2013 23:49,Customer
60,53,8/30/2013 18:07,8/30/2013 18:28,Customer
55,55,8/30/2013 15:34,8/30/2013 15:56,Subscriber
43,58,8/30/2013 15:07,8/30/2013 15:29,Customer
52,52,8/30/2013 20:54,8/30/2013 21:16,Customer
21,24,8/30/2013 19:14,8/30/2013 19:36,Subscriber
66,38,8/30/2013 11:38,8/30/2013 12:00,Customer
43,42,8/30/2013 17:52,8/30/2013 18:14,Customer
52,38,8/30/2013 19:18,8/30/2013 19:40,Customer
52,38,8/30/2013 19:18,8/30/2013 19:40,Customer
17,17,8/30/2013 17:38,8/30/2013 18:00,Subscriber
52,38,8/30/2013 19:18,8/30/2013 19:40,Customer
50,53,8/30/2013 13:19,8/30/2013 13:41,Subscriber
43,34,8/30/2013 13:49,8/30/2013 14:12,Customer
42,65,8/30/2013 18:43,8/30/2013 19:06,Subscriber
50,40,8/30/2013 11:21,8/30/2013 11:44,Customer
56,62,8/30/2013 14:30,8/30/2013 14:53,Customer
49,61,8/30/2013 13:42,8/30/2013 14:05,Customer
43,42,8/30/2013 17:52,8/30/2013 18:14,Customer
40,49,8/30/2013 14:52,8/30/2013 15:15,Customer
63,39,8/30/2013 18:21,8/30/2013 18:45,Subscriber
39,55,8/30/2013 18:45,8/30/2013 19:09,Subscriber
41,58,8/30/2013 18:11,8/30/2013 18:34,Customer
52,52,8/30/2013 20:52,8/30/2013 21:16,Customer
57,57,8/30/2013 13:10,8/30/2013 13:34,Subscriber
57,57,8/30/2013 13:10,8/30/2013 13:34,Subscriber
22,23,8/30/2013 8:34,8/30/2013 8:58,Subscriber
57,57,8/30/2013 13:10,8/30/2013 13:34,Subscriber
55,44,8/30/2013 8:08,8/30/2013 8:32,Customer
44,44,8/30/2013 12:06,8/30/2013 12:31,Customer
42,49,8/30/2013 10:05,8/30/2013 10:30,Customer
35,52,8/30/2013 13:54,8/30/2013 14:19,Customer
49,33,8/30/2013 16:44,8/30/2013 17:08,Customer
8,5,8/30/2013 21:20,8/30/2013 21:44,Subscriber
49,33,8/30/2013 16:44,8/30/2013 17:08,Customer
62,65,8/30/2013 18:10,8/30/2013 18:35,Customer
49,59,8/30/2013 16:28,8/30/2013 16:54,Subscriber
66,66,8/30/2013 19:13,8/30/2013 19:39,Customer
40,49,8/30/2013 12:51,8/30/2013 13:16,Customer
43,49,8/30/2013 18:32,8/30/2013 18:58,Customer
42,49,8/30/2013 10:05,8/30/2013 10:31,Customer
35,48,8/30/2013 16:34,8/30/2013 17:01,Subscriber
58,46,8/30/2013 16:37,8/30/2013 17:03,Subscriber
44,44,8/30/2013 12:04,8/30/2013 12:31,Customer
30,30,8/30/2013 22:40,8/30/2013 23:07,Customer
49,38,8/30/2013 14:52,8/30/2013 15:18,Customer
58,46,8/30/2013 16:36,8/30/2013 17:03,Subscriber
46,46,8/30/2013 15:31,8/30/2013 15:58,Customer
34,38,8/30/2013 15:37,8/30/2013 16:04,Customer
46,46,8/30/2013 15:31,8/30/2013 15:59,Customer
59,55,8/30/2013 10:14,8/30/2013 10:41,Subscriber
56,34,8/30/2013 12:18,8/30/2013 12:45,Customer
40,49,8/30/2013 12:49,8/30/2013 13:16,Customer
40,58,8/30/2013 16:16,8/30/2013 16:44,Customer
59,55,8/30/2013 10:14,8/30/2013 10:42,Customer
56,34,8/30/2013 12:18,8/30/2013 12:46,Customer
40,58,8/30/2013 16:16,8/30/2013 16:44,Customer
63,33,8/30/2013 17:20,8/30/2013 17:49,Customer
48,51,8/30/2013 12:13,8/30/2013 12:42,Subscriber
32,32,8/30/2013 19:49,8/30/2013 20:18,Customer
50,38,8/30/2013 12:14,8/30/2013 12:44,Customer
37,65,8/30/2013 9:01,8/30/2013 9:31,Customer
63,33,8/30/2013 17:20,8/30/2013 17:49,Customer
48,65,8/30/2013 14:20,8/30/2013 14:50,Subscriber
44,44,8/30/2013 12:01,8/30/2013 12:31,Customer
65,53,8/30/2013 12:47,8/30/2013 13:17,Customer
41,55,8/30/2013 16:06,8/30/2013 16:37,Customer
48,52,8/30/2013 14:42,8/30/2013 15:12,Customer
40,59,8/30/2013 15:41,8/30/2013 16:11,Customer
40,49,8/30/2013 13:21,8/30/2013 13:52,Customer
40,49,8/30/2013 16:31,8/30/2013 17:02,Customer
38,54,8/30/2013 16:20,8/30/2013 16:51,Customer
63,49,8/30/2013 10:42,8/30/2013 11:14,Customer
46,63,8/30/2013 10:07,8/30/2013 10:40,Customer
40,49,8/30/2013 13:19,8/30/2013 13:52,Customer
44,44,8/30/2013 11:57,8/30/2013 12:31,Customer
46,52,8/30/2013 14:07,8/30/2013 14:41,Subscriber
37,56,8/30/2013 0:19,8/30/2013 0:54,Customer
65,47,8/30/2013 18:53,8/30/2013 19:30,Subscriber
4,12,8/30/2013 1:15,8/30/2013 1:52,Customer
66,66,8/30/2013 6:44,8/30/2013 7:25,Customer
38,65,8/30/2013 18:17,8/30/2013 18:58,Customer
38,65,8/30/2013 18:16,8/30/2013 18:59,Customer
17,17,8/30/2013 15:20,8/30/2013 16:04,Subscriber
29,29,8/30/2013 18:49,8/30/2013 19:34,Customer
34,34,8/30/2013 9:20,8/30/2013 10:06,Customer
29,29,8/30/2013 18:48,8/30/2013 19:34,Customer
34,34,8/30/2013 9:20,8/30/2013 10:06,Customer
49,56,8/30/2013 15:13,8/30/2013 16:01,Customer
10,8,8/30/2013 18:36,8/30/2013 19:24,Customer
61,49,8/30/2013 12:53,8/30/2013 13:41,Customer
10,8,8/30/2013 18:33,8/30/2013 19:22,Customer
65,39,8/30/2013 23:57,8/31/2013 0:52,Customer
63,50,8/30/2013 15:14,8/30/2013 16:10,Subscriber
63,50,8/30/2013 15:14,8/30/2013 16:10,Subscriber
54,54,8/30/2013 12:21,8/30/2013 13:20,Customer
45,49,8/30/2013 16:40,8/30/2013 17:39,Customer
66,40,8/30/2013 17:57,8/30/2013 18:58,Customer
42,65,8/30/2013 13:39,8/30/2013 14:40,Customer
61,63,8/30/2013 16:45,8/30/2013 17:58,Customer
43,17,8/30/2013 18:15,8/30/2013 19:29,Subscriber
52,62,8/30/2013 19:05,8/30/2013 20:19,Customer
40,40,8/30/2013 20:03,8/30/2013 21:17,Customer
40,40,8/30/2013 20:03,8/30/2013 21:17,Customer
45,49,8/30/2013 16:23,8/30/2013 17:38,Customer
65,49,8/30/2013 8:25,8/30/2013 9:41,Customer
22,22,8/30/2013 11:07,8/30/2013 12:28,Customer
22,22,8/30/2013 11:07,8/30/2013 12:28,Customer
6,12,8/30/2013 20:15,8/30/2013 21:42,Customer
6,12,8/30/2013 20:13,8/30/2013 21:42,Customer
60,38,8/30/2013 10:28,8/30/2013 12:00,Customer
