start_id,end_id,start_date,end_date,subscription_type
3,9,8/29/2013 17:26,8/29/2013 17:32,Subscriber
59,54,8/29/2013 16:23,8/29/2013 16:29,Customer
38,40,8/29/2013 19:05,8/29/2013 19:11,Subscriber
66,36,8/29/2013 13:05,8/29/2013 13:10,Subscriber
48,42,8/29/2013 15:26,8/29/2013 15:32,Subscriber
57,42,8/29/2013 16:57,8/29/2013 17:03,Subscriber
35,66,8/29/2013 12:34,8/29/2013 12:40,Subscriber
9,5,8/29/2013 17:37,8/29/2013 17:43,Subscriber
37,40,8/29/2013 12:03,8/29/2013 12:09,Customer
43,39,8/29/2013 19:35,8/29/2013 19:41,Subscriber
34,45,8/29/2013 18:13,8/29/2013 18:19,Subscriber
55,61,8/29/2013 21:47,8/29/2013 21:52,Subscriber
40,36,8/29/2013 14:06,8/29/2013 14:12,Subscriber
40,35,8/29/2013 11:52,8/29/2013 11:58,Subscriber
16,20,8/29/2013 12:39,8/29/2013 12:45,Subscriber
60,37,8/29/2013 15:32,8/29/2013 15:38,Customer
41,44,8/29/2013 16:52,8/29/2013 16:58,Subscriber
48,56,8/29/2013 19:15,8/29/2013 19:21,Subscriber
57,59,8/29/2013 17:13,8/29/2013 17:19,Subscriber
54,59,8/29/2013 16:37,8/29/2013 16:43,Subscriber
56,48,8/29/2013 17:14,8/29/2013 17:20,Subscriber
63,39,8/29/2013 13:00,8/29/2013 13:06,Subscriber
2,5,8/29/2013 20:33,8/29/2013 20:39,Customer
35,64,8/29/2013 12:06,8/29/2013 12:12,Subscriber
54,59,8/29/2013 16:05,8/29/2013 16:11,Customer
34,62,8/29/2013 16:12,8/29/2013 16:18,Customer
49,34,8/29/2013 18:08,8/29/2013 18:14,Subscriber
60,37,8/29/2013 15:32,8/29/2013 15:38,Customer
40,39,8/29/2013 19:57,8/29/2013 20:04,Subscriber
54,59,8/29/2013 13:19,8/29/2013 13:25,Subscriber
59,54,8/29/2013 16:24,8/29/2013 16:30,Customer
57,42,8/29/2013 13:39,8/29/2013 13:45,Subscriber
12,8,8/29/2013 14:46,8/29/2013 14:53,Subscriber
9,9,8/29/2013 11:06,8/29/2013 11:13,Subscriber
45,35,8/29/2013 16:36,8/29/2013 16:43,Customer
65,52,8/29/2013 18:12,8/29/2013 18:18,Subscriber
7,9,8/29/2013 13:34,8/29/2013 13:41,Subscriber
49,38,8/29/2013 12:53,8/29/2013 13:00,Subscriber
34,62,8/29/2013 16:12,8/29/2013 16:18,Customer
57,58,8/29/2013 12:55,8/29/2013 13:01,Subscriber
46,60,8/29/2013 12:41,8/29/2013 12:48,Customer
44,46,8/29/2013 19:21,8/29/2013 19:28,Subscriber
2,1,8/29/2013 22:35,8/29/2013 22:41,Subscriber
43,63,8/29/2013 16:34,8/29/2013 16:41,Subscriber
9,5,8/29/2013 12:15,8/29/2013 12:21,Subscriber
66,63,8/29/2013 22:15,8/29/2013 22:21,Subscriber
59,52,8/29/2013 22:53,8/29/2013 23:00,Customer
58,58,8/29/2013 12:44,8/29/2013 12:50,Customer
42,61,8/29/2013 21:01,8/29/2013 21:07,Subscriber
66,40,8/29/2013 12:12,8/29/2013 12:19,Customer
61,48,8/29/2013 12:30,8/29/2013 12:37,Subscriber
55,56,8/29/2013 19:41,8/29/2013 19:47,Subscriber
37,52,8/29/2013 21:27,8/29/2013 21:34,Subscriber
46,60,8/29/2013 19:36,8/29/2013 19:43,Subscriber
60,60,8/29/2013 13:05,8/29/2013 13:12,Subscriber
37,40,8/29/2013 18:10,8/29/2013 18:17,Subscriber
40,39,8/29/2013 19:58,8/29/2013 20:04,Subscriber
47,42,8/29/2013 16:57,8/29/2013 17:04,Subscriber
66,35,8/29/2013 19:57,8/29/2013 20:04,Customer
12,8,8/29/2013 14:56,8/29/2013 15:02,Customer
4,9,8/29/2013 16:45,8/29/2013 16:52,Subscriber
31,28,8/29/2013 18:37,8/29/2013 18:43,Customer
62,36,8/29/2013 15:29,8/29/2013 15:36,Customer
35,34,8/29/2013 13:49,8/29/2013 13:56,Customer
44,66,8/29/2013 12:14,8/29/2013 12:21,Subscriber
57,36,8/29/2013 12:55,8/29/2013 13:02,Customer
53,37,8/29/2013 13:11,8/29/2013 13:18,Subscriber
65,61,8/29/2013 17:30,8/29/2013 17:37,Subscriber
42,59,8/29/2013 15:19,8/29/2013 15:26,Subscriber
34,35,8/29/2013 14:07,8/29/2013 14:14,Customer
66,34,8/29/2013 21:47,8/29/2013 21:54,Customer
63,41,8/29/2013 12:04,8/29/2013 12:11,Subscriber
33,65,8/29/2013 19:14,8/29/2013 19:21,Subscriber
59,58,8/29/2013 21:38,8/29/2013 21:45,Subscriber
39,57,8/29/2013 17:42,8/29/2013 17:49,Customer
58,54,8/29/2013 13:09,8/29/2013 13:16,Subscriber
52,39,8/29/2013 13:40,8/29/2013 13:47,Subscriber
37,53,8/29/2013 12:00,8/29/2013 12:08,Subscriber
56,48,8/29/2013 17:13,8/29/2013 17:20,Subscriber
34,66,8/29/2013 20:05,8/29/2013 20:12,Subscriber
55,42,8/29/2013 13:05,8/29/2013 13:12,Subscriber
35,65,8/29/2013 21:23,8/29/2013 21:30,Subscriber
49,40,8/29/2013 16:01,8/29/2013 16:08,Customer
45,43,8/29/2013 18:26,8/29/2013 18:34,Subscriber
35,65,8/29/2013 21:22,8/29/2013 21:30,Subscriber
56,48,8/29/2013 17:13,8/29/2013 17:20,Subscriber
48,61,8/29/2013 15:54,8/29/2013 16:02,Subscriber
48,55,8/29/2013 20:13,8/29/2013 20:20,Customer
63,43,8/29/2013 21:44,8/29/2013 21:52,Subscriber
40,37,8/29/2013 12:58,8/29/2013 13:06,Customer
40,52,8/29/2013 12:14,8/29/2013 12:21,Subscriber
48,55,8/29/2013 20:13,8/29/2013 20:21,Subscriber
65,59,8/29/2013 17:53,8/29/2013 18:01,Subscriber
50,57,8/29/2013 18:26,8/29/2013 18:33,Customer
1,6,8/29/2013 19:18,8/29/2013 19:25,Subscriber
6,1,8/29/2013 19:35,8/29/2013 19:42,Subscriber
62,33,8/29/2013 11:05,8/29/2013 11:13,Customer
39,64,8/29/2013 18:28,8/29/2013 18:35,Subscriber
31,29,8/29/2013 12:02,8/29/2013 12:10,Subscriber
66,65,8/29/2013 13:16,8/29/2013 13:24,Customer
57,53,8/29/2013 12:36,8/29/2013 12:43,Customer
42,48,8/29/2013 13:44,8/29/2013 13:51,Customer
52,42,8/29/2013 17:01,8/29/2013 17:09,Subscriber
64,60,8/29/2013 10:14,8/29/2013 10:22,Subscriber
33,33,8/29/2013 12:07,8/29/2013 12:14,Customer
59,54,8/29/2013 17:46,8/29/2013 17:54,Customer
58,57,8/29/2013 12:03,8/29/2013 12:11,Subscriber
47,48,8/29/2013 17:59,8/29/2013 18:07,Subscriber
36,66,8/29/2013 12:56,8/29/2013 13:04,Subscriber
41,57,8/29/2013 18:58,8/29/2013 19:06,Subscriber
66,65,8/29/2013 13:16,8/29/2013 13:24,Customer
49,40,8/29/2013 15:36,8/29/2013 15:44,Customer
43,39,8/29/2013 19:40,8/29/2013 19:48,Subscriber
45,65,8/29/2013 17:12,8/29/2013 17:20,Subscriber
52,63,8/29/2013 21:35,8/29/2013 21:43,Subscriber
47,48,8/29/2013 17:59,8/29/2013 18:07,Subscriber
58,58,8/29/2013 12:42,8/29/2013 12:50,Subscriber
66,60,8/29/2013 14:36,8/29/2013 14:44,Subscriber
58,54,8/29/2013 19:05,8/29/2013 19:13,Customer
42,56,8/29/2013 17:29,8/29/2013 17:38,Subscriber
49,62,8/29/2013 15:54,8/29/2013 16:02,Customer
66,34,8/29/2013 21:47,8/29/2013 21:55,Customer
42,33,8/29/2013 17:11,8/29/2013 17:19,Subscriber
33,51,8/29/2013 13:35,8/29/2013 13:43,Customer
62,33,8/29/2013 10:14,8/29/2013 10:22,Subscriber
66,40,8/29/2013 12:10,8/29/2013 12:19,Subscriber
47,61,8/29/2013 12:04,8/29/2013 12:12,Subscriber
40,38,8/29/2013 16:17,8/29/2013 16:26,Subscriber
54,53,8/29/2013 12:46,8/29/2013 12:54,Subscriber
34,34,8/29/2013 15:02,8/29/2013 15:10,Customer
58,42,8/29/2013 14:21,8/29/2013 14:30,Subscriber
66,40,8/29/2013 12:10,8/29/2013 12:19,Subscriber
40,38,8/29/2013 16:17,8/29/2013 16:26,Subscriber
1,9,8/29/2013 17:33,8/29/2013 17:42,Customer
62,44,8/29/2013 19:36,8/29/2013 19:44,Customer
65,61,8/29/2013 15:08,8/29/2013 15:17,Subscriber
41,58,8/29/2013 20:57,8/29/2013 21:05,Subscriber
61,65,8/29/2013 12:55,8/29/2013 13:04,Subscriber
43,40,8/29/2013 18:56,8/29/2013 19:05,Subscriber
8,8,8/29/2013 12:05,8/29/2013 12:14,Subscriber
49,33,8/29/2013 20:14,8/29/2013 20:23,Subscriber
48,56,8/29/2013 20:13,8/29/2013 20:22,Subscriber
34,65,8/29/2013 12:25,8/29/2013 12:34,Customer
61,65,8/29/2013 12:55,8/29/2013 13:04,Subscriber
57,59,8/29/2013 20:29,8/29/2013 20:38,Subscriber
59,66,8/29/2013 17:45,8/29/2013 17:54,Subscriber
43,40,8/29/2013 18:56,8/29/2013 19:05,Subscriber
37,62,8/29/2013 18:26,8/29/2013 18:35,Customer
42,40,8/29/2013 17:03,8/29/2013 17:12,Customer
54,59,8/29/2013 16:01,8/29/2013 16:11,Customer
44,65,8/29/2013 20:25,8/29/2013 20:35,Customer
4,2,8/29/2013 12:45,8/29/2013 12:55,Subscriber
56,42,8/29/2013 17:09,8/29/2013 17:18,Subscriber
37,62,8/29/2013 18:26,8/29/2013 18:35,Customer
48,55,8/29/2013 20:12,8/29/2013 20:21,Subscriber
45,35,8/29/2013 12:23,8/29/2013 12:32,Subscriber
7,7,8/29/2013 13:58,8/29/2013 14:07,Subscriber
49,63,8/29/2013 15:33,8/29/2013 15:42,Customer
39,49,8/29/2013 17:16,8/29/2013 17:25,Subscriber
46,41,8/29/2013 17:42,8/29/2013 17:51,Customer
35,42,8/29/2013 13:15,8/29/2013 13:24,Subscriber
37,62,8/29/2013 18:02,8/29/2013 18:12,Subscriber
66,56,8/29/2013 12:41,8/29/2013 12:50,Subscriber
59,54,,,Customer
42,35,8/29/2013 11:56,8/29/2013 12:06,Subscriber
55,48,8/29/2013 17:27,8/29/2013 17:37,Customer
2,12,8/29/2013 22:06,8/29/2013 22:16,Subscriber
65,53,8/29/2013 10:19,8/29/2013 10:29,Customer
47,55,8/29/2013 12:24,8/29/2013 12:34,Subscriber
52,59,8/29/2013 13:39,8/29/2013 13:48,Subscriber
59,41,8/29/2013 17:45,8/29/2013 17:55,Customer
61,54,8/29/2013 19:48,8/29/2013 19:58,Subscriber
61,54,8/29/2013 18:55,8/29/2013 19:05,Subscriber
56,42,8/29/2013 17:09,8/29/2013 17:18,Subscriber
66,34,8/29/2013 17:46,8/29/2013 17:55,Customer
38,39,8/29/2013 12:18,8/29/2013 12:28,Subscriber
2,12,8/29/2013 22:06,8/29/2013 22:16,Subscriber
61,54,8/29/2013 18:55,8/29/2013 19:05,Subscriber
35,40,8/29/2013 14:14,8/29/2013 14:24,Subscriber
66,34,8/29/2013 17:45,8/29/2013 17:55,Customer
42,48,8/29/2013 13:41,8/29/2013 13:51,Subscriber
33,42,8/29/2013 18:39,8/29/2013 18:49,Subscriber
40,38,8/29/2013 16:16,8/29/2013 16:26,Subscriber
47,55,8/29/2013 12:24,8/29/2013 12:34,Subscriber
55,65,8/29/2013 12:37,8/29/2013 12:47,Subscriber
57,64,8/29/2013 14:44,8/29/2013 14:54,Customer
56,60,8/29/2013 20:13,8/29/2013 20:24,Subscriber
55,42,8/29/2013 16:36,8/29/2013 16:46,Subscriber
10,10,8/29/2013 12:29,8/29/2013 12:39,Subscriber
37,40,8/29/2013 12:12,8/29/2013 12:22,Subscriber
59,57,8/29/2013 15:03,8/29/2013 15:13,Subscriber
63,42,8/29/2013 18:11,8/29/2013 18:21,Subscriber
55,42,8/29/2013 16:36,8/29/2013 16:46,Subscriber
3,1,8/29/2013 17:07,8/29/2013 17:17,Subscriber
37,62,8/29/2013 18:02,8/29/2013 18:13,Customer
38,39,8/29/2013 18:46,8/29/2013 18:57,Subscriber
33,64,8/29/2013 12:42,8/29/2013 12:53,Customer
45,65,8/29/2013 17:22,8/29/2013 17:32,Customer
5,8,8/29/2013 20:12,8/29/2013 20:22,Subscriber
59,65,8/29/2013 13:45,8/29/2013 13:55,Subscriber
59,57,8/29/2013 15:02,8/29/2013 15:13,Subscriber
54,58,8/29/2013 17:12,8/29/2013 17:23,Subscriber
40,37,8/29/2013 12:53,8/29/2013 13:04,Subscriber
59,43,8/29/2013 11:32,8/29/2013 11:43,Subscriber
56,66,8/29/2013 18:04,8/29/2013 18:15,Subscriber
55,65,8/29/2013 12:21,8/29/2013 12:32,Subscriber
55,46,8/29/2013 16:34,8/29/2013 16:44,Subscriber
38,65,8/29/2013 13:25,8/29/2013 13:36,Subscriber
52,53,8/29/2013 18:18,8/29/2013 18:29,Subscriber
56,58,8/29/2013 15:58,8/29/2013 16:08,Subscriber
60,40,8/29/2013 17:32,8/29/2013 17:43,Subscriber
42,59,8/29/2013 17:53,8/29/2013 18:04,Customer
60,57,8/29/2013 18:59,8/29/2013 19:10,Customer
2,1,8/29/2013 22:07,8/29/2013 22:18,Customer
55,58,8/29/2013 18:14,8/29/2013 18:25,Subscriber
65,55,8/29/2013 20:06,8/29/2013 20:17,Subscriber
34,64,8/29/2013 13:07,8/29/2013 13:18,Subscriber
52,59,8/29/2013 13:39,8/29/2013 13:50,Subscriber
35,35,8/29/2013 13:50,8/29/2013 14:00,Subscriber
55,46,8/29/2013 16:33,8/29/2013 16:44,Subscriber
40,38,8/29/2013 11:56,8/29/2013 12:07,Subscriber
37,34,8/29/2013 12:43,8/29/2013 12:54,Customer
52,54,8/29/2013 23:00,8/29/2013 23:11,Customer
8,5,8/29/2013 19:45,8/29/2013 19:56,Subscriber
42,56,8/29/2013 17:27,8/29/2013 17:38,Subscriber
54,42,8/29/2013 20:32,8/29/2013 20:44,Subscriber
36,42,8/29/2013 22:51,8/29/2013 23:02,Subscriber
54,50,8/29/2013 13:45,8/29/2013 13:56,Customer
60,40,8/29/2013 15:48,8/29/2013 15:59,Customer
49,41,8/29/2013 23:16,8/29/2013 23:27,Subscriber
8,11,8/29/2013 12:15,8/29/2013 12:26,Subscriber
42,40,8/29/2013 15:26,8/29/2013 15:38,Subscriber
39,59,8/29/2013 17:22,8/29/2013 17:33,Customer
64,61,8/29/2013 13:00,8/29/2013 13:11,Customer
42,40,8/29/2013 15:26,8/29/2013 15:38,Subscriber
66,47,8/29/2013 18:09,8/29/2013 18:21,Customer
62,60,8/29/2013 21:14,8/29/2013 21:26,Customer
42,40,8/29/2013 15:26,8/29/2013 15:38,Subscriber
54,61,8/29/2013 15:49,8/29/2013 16:01,Subscriber
59,61,8/29/2013 20:22,8/29/2013 20:34,Subscriber
40,42,8/29/2013 18:15,8/29/2013 18:26,Customer
63,49,8/29/2013 12:41,8/29/2013 12:53,Subscriber
21,21,8/29/2013 10:20,8/29/2013 10:31,Customer
65,38,8/29/2013 13:54,8/29/2013 14:06,Subscriber
63,49,8/29/2013 12:41,8/29/2013 12:53,Subscriber
48,56,8/29/2013 20:12,8/29/2013 20:23,Subscriber
43,40,8/29/2013 20:46,8/29/2013 20:58,Subscriber
50,40,8/29/2013 13:08,8/29/2013 13:20,Customer
33,61,8/29/2013 13:56,8/29/2013 14:08,Subscriber
60,50,8/29/2013 23:57,8/30/2013 0:09,Subscriber
40,50,8/29/2013 14:00,8/29/2013 14:12,Customer
29,30,8/29/2013 15:01,8/29/2013 15:13,Customer
65,40,8/29/2013 15:20,8/29/2013 15:32,Subscriber
33,37,8/29/2013 12:16,8/29/2013 12:27,Customer
61,63,8/29/2013 12:40,8/29/2013 12:52,Subscriber
57,55,8/29/2013 13:37,8/29/2013 13:49,Subscriber
2,7,8/29/2013 18:07,8/29/2013 18:19,Subscriber
62,60,8/29/2013 21:14,8/29/2013 21:26,Customer
65,40,8/29/2013 15:20,8/29/2013 15:32,Subscriber
65,40,8/29/2013 15:20,8/29/2013 15:32,Subscriber
64,44,8/29/2013 13:06,8/29/2013 13:18,Subscriber
59,59,8/29/2013 11:26,8/29/2013 11:38,Subscriber
41,59,8/29/2013 12:14,8/29/2013 12:26,Subscriber
40,62,8/29/2013 18:06,8/29/2013 18:19,Customer
65,33,8/29/2013 21:05,8/29/2013 21:17,Customer
53,38,8/29/2013 13:29,8/29/2013 13:41,Subscriber
46,56,8/29/2013 17:37,8/29/2013 17:50,Customer
40,61,8/29/2013 19:40,8/29/2013 19:52,Subscriber
58,42,8/29/2013 14:17,8/29/2013 14:30,Customer
64,64,8/29/2013 12:51,8/29/2013 13:04,Subscriber
35,49,8/29/2013 13:50,8/29/2013 14:02,Customer
62,57,8/29/2013 15:28,8/29/2013 15:40,Customer
53,40,8/29/2013 22:05,8/29/2013 22:18,Subscriber
16,15,8/29/2013 17:48,8/29/2013 18:01,Subscriber
59,58,8/29/2013 20:51,8/29/2013 21:03,Subscriber
47,37,8/29/2013 11:50,8/29/2013 12:03,Subscriber
48,66,8/29/2013 15:40,8/29/2013 15:53,Customer
39,65,8/29/2013 11:57,8/29/2013 12:10,Subscriber
8,5,8/29/2013 13:36,8/29/2013 13:48,Customer
55,58,8/29/2013 9:36,8/29/2013 9:49,Subscriber
66,55,8/29/2013 17:24,8/29/2013 17:37,Subscriber
39,40,8/29/2013 12:12,8/29/2013 12:25,Subscriber
29,30,8/29/2013 12:13,8/29/2013 12:26,Subscriber
42,61,8/29/2013 12:40,8/29/2013 12:53,Subscriber
62,37,8/29/2013 19:38,8/29/2013 19:51,Customer
66,59,8/29/2013 17:44,8/29/2013 17:57,Subscriber
10,1,8/29/2013 12:57,8/29/2013 13:10,Subscriber
40,65,8/29/2013 16:15,8/29/2013 16:28,Subscriber
22,21,8/29/2013 17:46,8/29/2013 17:59,Customer
45,62,8/29/2013 17:55,8/29/2013 18:08,Subscriber
41,45,8/29/2013 12:20,8/29/2013 12:33,Subscriber
37,55,8/29/2013 18:09,8/29/2013 18:23,Subscriber
55,66,8/29/2013 15:44,8/29/2013 15:57,Subscriber
51,38,8/29/2013 19:08,8/29/2013 19:21,Customer
57,54,8/29/2013 16:58,8/29/2013 17:11,Subscriber
43,44,8/29/2013 18:24,8/29/2013 18:37,Subscriber
40,65,8/29/2013 16:14,8/29/2013 16:27,Subscriber
37,49,8/29/2013 16:44,8/29/2013 16:58,Customer
38,33,8/29/2013 22:01,8/29/2013 22:14,Customer
54,54,8/29/2013 16:42,8/29/2013 16:56,Customer
40,49,8/29/2013 20:13,8/29/2013 20:26,Customer
51,54,8/29/2013 17:35,8/29/2013 17:48,Subscriber
44,62,8/29/2013 18:07,8/29/2013 18:20,Customer
65,55,8/29/2013 13:39,8/29/2013 13:53,Subscriber
51,40,8/29/2013 19:01,8/29/2013 19:14,Subscriber
38,66,8/29/2013 13:49,8/29/2013 14:03,Subscriber
58,33,8/29/2013 20:29,8/29/2013 20:43,Customer
37,60,8/29/2013 15:55,8/29/2013 16:09,Subscriber
51,53,8/29/2013 12:33,8/29/2013 12:47,Subscriber
33,61,8/29/2013 15:58,8/29/2013 16:12,Customer
60,57,8/29/2013 18:56,8/29/2013 19:10,Customer
51,38,8/29/2013 19:07,8/29/2013 19:21,Customer
40,65,8/29/2013 16:14,8/29/2013 16:27,Subscriber
7,12,8/29/2013 14:30,8/29/2013 14:43,Subscriber
40,33,8/29/2013 13:02,8/29/2013 13:16,Subscriber
40,49,8/29/2013 20:13,8/29/2013 20:26,Customer
62,37,8/29/2013 19:38,8/29/2013 19:52,Customer
51,40,8/29/2013 19:01,8/29/2013 19:15,Subscriber
1,9,8/29/2013 19:57,8/29/2013 20:11,Subscriber
65,55,8/29/2013 13:38,8/29/2013 13:53,Subscriber
55,51,8/29/2013 17:58,8/29/2013 18:12,Subscriber
39,59,8/29/2013 17:00,8/29/2013 17:14,Subscriber
55,51,8/29/2013 17:58,8/29/2013 18:12,Subscriber
54,47,8/29/2013 17:55,8/29/2013 18:09,Customer
35,56,8/29/2013 13:31,8/29/2013 13:45,Subscriber
